full_id,osm_id,osm_type,landuse,name,place,place_se,type,admin_leve,boundary,wikidata,wikipedia,official_n,operator,alt_name,wood,designatio,constructi,leaf_cycle,leaf_type,leisure,info,info1,block area,block name,left,top,right,bottom,id,fishnet-area,fishnet-ID
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862063.0750757124042138,-3667928.7063381741754711,862263.0750757124042138,-3668128.7063381741754711,"1002",40000.0346863199,"1002"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,863463.0750757124042138,-3665528.7063381741754711,863663.0750757124042138,-3665728.7063381741754711,"1256",39999.9647355855,"1256"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862063.0750757124042138,-3668128.7063381741754711,862263.0750757124042138,-3668328.7063381741754711,"1003",39999.9664303434,"1003"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,863463.0750757124042138,-3665728.7063381741754711,863663.0750757124042138,-3665928.7063381741754711,"1257",40000.0269126127,"1257"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862063.0750757124042138,-3667528.7063381741754711,862263.0750757124042138,-3667728.7063381741754711,"1000",40000.0120777224,"1000"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862063.0750757124042138,-3667728.7063381741754711,862263.0750757124042138,-3667928.7063381741754711,"1001",39999.9397186281,"1001"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,863463.0750757124042138,-3665328.7063381741754711,863663.0750757124042138,-3665528.7063381741754711,"1255",39999.9681850159,"1255"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862063.0750757124042138,-3667128.7063381741754711,862263.0750757124042138,-3667328.7063381741754711,"998",40000.0328938605,"998"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862063.0750757124042138,-3667328.7063381741754711,862263.0750757124042138,-3667528.7063381741754711,"999",40000.0198486229,"999"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862063.0750757124042138,-3666728.7063381741754711,862263.0750757124042138,-3666928.7063381741754711,"996",39999.9856112104,"996"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862063.0750757124042138,-3666928.7063381741754711,862263.0750757124042138,-3667128.7063381741754711,"997",39999.947014524,"997"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,863663.0750757124042138,-3667128.7063381741754711,863863.0750757124042138,-3667328.7063381741754711,"1302",40000.0285058357,"1302"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,863663.0750757124042138,-3667328.7063381741754711,863863.0750757124042138,-3667528.7063381741754711,"1303",40000.0281365589,"1303"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,863663.0750757124042138,-3666728.7063381741754711,863863.0750757124042138,-3666928.7063381741754711,"1300",40000.0441830565,"1300"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,863663.0750757124042138,-3666928.7063381741754711,863863.0750757124042138,-3667128.7063381741754711,"1301",39999.9468211234,"1301"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,863663.0750757124042138,-3666328.7063381741754711,863863.0750757124042138,-3666528.7063381741754711,"1298",39999.9777834757,"1298"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,863663.0750757124042138,-3666528.7063381741754711,863863.0750757124042138,-3666728.7063381741754711,"1299",39999.9841692372,"1299"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862263.0750757124042138,-3668328.7063381741754711,862463.0750757124042138,-3668528.7063381741754711,"1042",39999.9789092584,"1042"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,863663.0750757124042138,-3665928.7063381741754711,863863.0750757124042138,-3666128.7063381741754711,"1296",40000.0022166889,"1296"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,863663.0750757124042138,-3666128.7063381741754711,863863.0750757124042138,-3666328.7063381741754711,"1297",40000.0036309039,"1297"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862263.0750757124042138,-3667928.7063381741754711,862463.0750757124042138,-3668128.7063381741754711,"1040",39999.9356880375,"1040"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,863663.0750757124042138,-3665528.7063381741754711,863863.0750757124042138,-3665728.7063381741754711,"1294",40000.0310249548,"1294"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862263.0750757124042138,-3668128.7063381741754711,862463.0750757124042138,-3668328.7063381741754711,"1041",40000.0472569123,"1041"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,863663.0750757124042138,-3665728.7063381741754711,863863.0750757124042138,-3665928.7063381741754711,"1295",39999.9949416544,"1295"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862263.0750757124042138,-3667528.7063381741754711,862463.0750757124042138,-3667728.7063381741754711,"1038",39999.9675851678,"1038"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862263.0750757124042138,-3667728.7063381741754711,862463.0750757124042138,-3667928.7063381741754711,"1039",40000.0741727413,"1039"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862263.0750757124042138,-3667128.7063381741754711,862463.0750757124042138,-3667328.7063381741754711,"1036",39999.9927170943,"1036"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862263.0750757124042138,-3667328.7063381741754711,862463.0750757124042138,-3667528.7063381741754711,"1037",39999.9910136427,"1037"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862263.0750757124042138,-3666728.7063381741754711,862463.0750757124042138,-3666928.7063381741754711,"1034",40000.0222342903,"1034"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862263.0750757124042138,-3666928.7063381741754711,862463.0750757124042138,-3667128.7063381741754711,"1035",40000.0155527719,"1035"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862263.0750757124042138,-3666328.7063381741754711,862463.0750757124042138,-3666528.7063381741754711,"1032",39999.9956909897,"1032"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862263.0750757124042138,-3666528.7063381741754711,862463.0750757124042138,-3666728.7063381741754711,"1033",39999.979317828,"1033"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,863863.0750757124042138,-3667128.7063381741754711,864063.0750757124042138,-3667328.7063381741754711,"1340",40000.0309450686,"1340"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,863863.0750757124042138,-3666728.7063381741754711,864063.0750757124042138,-3666928.7063381741754711,"1338",40000.0359767181,"1338"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,863863.0750757124042138,-3666928.7063381741754711,864063.0750757124042138,-3667128.7063381741754711,"1339",40000.0094371996,"1339"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,863863.0750757124042138,-3666328.7063381741754711,864063.0750757124042138,-3666528.7063381741754711,"1336",39999.9953055918,"1336"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,863863.0750757124042138,-3666528.7063381741754711,864063.0750757124042138,-3666728.7063381741754711,"1337",39999.9646546383,"1337"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,863863.0750757124042138,-3665928.7063381741754711,864063.0750757124042138,-3666128.7063381741754711,"1334",40000.0090884419,"1334"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,863863.0750757124042138,-3666128.7063381741754711,864063.0750757124042138,-3666328.7063381741754711,"1335",39999.9948601938,"1335"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862463.0750757124042138,-3667928.7063381741754711,862663.0750757124042138,-3668128.7063381741754711,"1078",40000.0494413753,"1078"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862463.0750757124042138,-3668128.7063381741754711,862663.0750757124042138,-3668328.7063381741754711,"1079",39999.9927507054,"1079"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,863863.0750757124042138,-3665728.7063381741754711,864063.0750757124042138,-3665928.7063381741754711,"1333",39999.9421415004,"1333"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862463.0750757124042138,-3667528.7063381741754711,862663.0750757124042138,-3667728.7063381741754711,"1076",40000.0269586311,"1076"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862463.0750757124042138,-3667728.7063381741754711,862663.0750757124042138,-3667928.7063381741754711,"1077",39999.9374101429,"1077"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862463.0750757124042138,-3667128.7063381741754711,862663.0750757124042138,-3667328.7063381741754711,"1074",39999.996833595,"1074"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862463.0750757124042138,-3667328.7063381741754711,862663.0750757124042138,-3667528.7063381741754711,"1075",40000.0008948873,"1075"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862463.0750757124042138,-3666728.7063381741754711,862663.0750757124042138,-3666928.7063381741754711,"1072",39999.9441025798,"1072"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862463.0750757124042138,-3666928.7063381741754711,862663.0750757124042138,-3667128.7063381741754711,"1073",40000.0306205267,"1073"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862463.0750757124042138,-3666328.7063381741754711,862663.0750757124042138,-3666528.7063381741754711,"1070",40000.0539052646,"1070"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862463.0750757124042138,-3666528.7063381741754711,862663.0750757124042138,-3666728.7063381741754711,"1071",39999.9940121132,"1071"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862463.0750757124042138,-3665928.7063381741754711,862663.0750757124042138,-3666128.7063381741754711,"1068",39999.9829370252,"1068"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862463.0750757124042138,-3666128.7063381741754711,862663.0750757124042138,-3666328.7063381741754711,"1069",39999.9394970928,"1069"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,864063.0750757124042138,-3666328.7063381741754711,864263.0750757124042138,-3666528.7063381741754711,"1374",40000.0039770261,"1374"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,864063.0750757124042138,-3666528.7063381741754711,864263.0750757124042138,-3666728.7063381741754711,"1375",39999.9940493866,"1375"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,864063.0750757124042138,-3666128.7063381741754711,864263.0750757124042138,-3666328.7063381741754711,"1373",40000.0294330838,"1373"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862663.0750757124042138,-3667928.7063381741754711,862863.0750757124042138,-3668128.7063381741754711,"1116",39999.9683236017,"1116"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862663.0750757124042138,-3668128.7063381741754711,862863.0750757124042138,-3668328.7063381741754711,"1117",39999.9658127656,"1117"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862663.0750757124042138,-3667528.7063381741754711,862863.0750757124042138,-3667728.7063381741754711,"1114",40000.0311262501,"1114"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862663.0750757124042138,-3667728.7063381741754711,862863.0750757124042138,-3667928.7063381741754711,"1115",39999.9975252575,"1115"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862663.0750757124042138,-3667128.7063381741754711,862863.0750757124042138,-3667328.7063381741754711,"1112",40000.0182243387,"1112"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862663.0750757124042138,-3667328.7063381741754711,862863.0750757124042138,-3667528.7063381741754711,"1113",39999.9843399623,"1113"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862663.0750757124042138,-3666728.7063381741754711,862863.0750757124042138,-3666928.7063381741754711,"1110",40000.0739575552,"1110"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862663.0750757124042138,-3666928.7063381741754711,862863.0750757124042138,-3667128.7063381741754711,"1111",39999.9318298492,"1111"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862663.0750757124042138,-3666328.7063381741754711,862863.0750757124042138,-3666528.7063381741754711,"1108",39999.9433982533,"1108"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862663.0750757124042138,-3666528.7063381741754711,862863.0750757124042138,-3666728.7063381741754711,"1109",39999.9925427583,"1109"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862663.0750757124042138,-3665928.7063381741754711,862863.0750757124042138,-3666128.7063381741754711,"1106",40000.002331213,"1106"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862663.0750757124042138,-3666128.7063381741754711,862863.0750757124042138,-3666328.7063381741754711,"1107",40000.0957739479,"1107"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862663.0750757124042138,-3665728.7063381741754711,862863.0750757124042138,-3665928.7063381741754711,"1105",39999.9150105536,"1105"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862863.0750757124042138,-3667128.7063381741754711,863063.0750757124042138,-3667328.7063381741754711,"1150",40000.033719779,"1150"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862863.0750757124042138,-3667328.7063381741754711,863063.0750757124042138,-3667528.7063381741754711,"1151",39999.9953330249,"1151"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862863.0750757124042138,-3666728.7063381741754711,863063.0750757124042138,-3666928.7063381741754711,"1148",39999.9429890333,"1148"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862863.0750757124042138,-3666928.7063381741754711,863063.0750757124042138,-3667128.7063381741754711,"1149",40000.0298526746,"1149"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862863.0750757124042138,-3666328.7063381741754711,863063.0750757124042138,-3666528.7063381741754711,"1146",40000.0194216562,"1146"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862863.0750757124042138,-3666528.7063381741754711,863063.0750757124042138,-3666728.7063381741754711,"1147",39999.9916329661,"1147"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862863.0750757124042138,-3665928.7063381741754711,863063.0750757124042138,-3666128.7063381741754711,"1144",39999.9849962853,"1144"
r4055459,"4055459",relation,,Brunnshög,neighbourhood,,boundary,"10",administrative,,,,,,,,,,,,,,"3910830",Brunnshög,862863.0750757124042138,-3666128.7063381741754711,863063.0750757124042138,-3666328.7063381741754711,"1145",39999.9856493566,"1145"
