term,Category,Freq,Term,Total,loglift,logprob
29,Topic7,0.04461325119477061,university,2.469258277109843,-0.175,-3.8561
12,Topic7,0.047322242710076824,free,2.8098270959896663,-0.2453,-3.7971
23,Topic7,0.048728159113734126,quiet,2.950529097314523,-0.2649,-3.7679
31,Topic7,0.04625023752909546,walk,3.0315662951653515,-0.3442,-3.8201
0,Topic7,0.04677550603403534,00,3.1170628224236117,-0.3607,-3.8088
28,Topic7,0.04629483981313919,town,3.1124444754732057,-0.3695,-3.8191
17,Topic7,0.04582172359607318,inside,3.2015308741200057,-0.408,-3.8294
1,Topic7,0.04380711650265899,15,3.102951169472009,-0.4217,-3.8743
9,Topic7,0.047857760124633324,day,3.6334343346628497,-0.4911,-3.7859
7,Topic7,0.049190693716963,church,3.8920747852083584,-0.5324,-3.7584
30,Topic7,0.04879164532281802,visit,4.4540795531451085,-0.6754,-3.7666
5,Topic7,0.04812751564694814,building,4.94649631332196,-0.794,-3.7803
18,Topic7,0.04704498658454011,lund,7.037957658045489,-1.1694,-3.803
19,Topic8,0.006139856739262788,museum,1.6024147975660354,0.6073,-3.5061
25,Topic8,0.00656988171755399,romanesque,1.8234077990166282,0.5458,-3.4384
14,Topic8,0.006485433041989831,garden,2.1128203206411804,0.3856,-3.4514
24,Topic8,0.006423365571356959,relax,2.1224166169711602,0.3714,-3.461
15,Topic8,0.006546076243435625,gardens,2.241329801449021,0.3358,-3.4421
16,Topic8,0.006997206171309023,impressive,2.421723121878771,0.3251,-3.3754
11,Topic8,0.0063216145940753225,especially,2.241259621565261,0.301,-3.4769
4,Topic8,0.0065525974273074146,botanical,2.3366197448834156,0.2952,-3.4411
27,Topic8,0.006212015635287679,summer,2.229252308669015,0.2889,-3.4944
8,Topic8,0.006413552870394675,clock,2.320690196420526,0.2806,-3.4625
29,Topic8,0.006685271448269078,university,2.469258277109843,0.26,-3.421
13,Topic8,0.006224854255270823,freely,2.325855436437358,0.2485,-3.4924
10,Topic8,0.00661298596438037,dom,2.4717359581762945,0.2482,-3.4319
26,Topic8,0.005978824373347142,student,2.265569253671721,0.2344,-3.5327
6,Topic8,0.006386268308274373,center,2.4486853957035777,0.2226,-3.4668
2,Topic8,0.00608443075258677,accessible,2.3812877533385,0.2021,-3.5152
21,Topic8,0.006095984990337647,outside,2.423921001146726,0.1863,-3.5133
22,Topic8,0.005723754170387102,plays,2.343399507389808,0.1571,-3.5763
32,Topic8,0.006231076340781049,worth,2.7017331138564984,0.0997,-3.4914
12,Topic8,0.006148934749625596,free,2.8098270959896663,0.0472,-3.5046
1,Topic8,0.006233775918856659,15,3.102951169472009,-0.0383,-3.4909
28,Topic8,0.006243241295773153,town,3.1124444754732057,-0.0399,-3.4894
31,Topic8,0.0059172341873106405,walk,3.0315662951653515,-0.0672,-3.543
23,Topic8,0.005740232810376287,quiet,2.950529097314523,-0.0704,-3.5734
17,Topic8,0.006140965380961403,inside,3.2015308741200057,-0.0846,-3.5059
0,Topic8,0.005561311856371049,00,3.1170628224236117,-0.157,-3.6051
7,Topic8,0.006463892776786803,church,3.8920747852083584,-0.2287,-3.4547
9,Topic8,0.005473725483241064,day,3.6334343346628497,-0.3262,-3.621
20,Topic8,0.006484233281182322,nice,4.671919204615842,-0.4081,-3.4515
30,Topic8,0.005711461405389947,visit,4.4540795531451085,-0.4873,-3.5784
3,Topic8,0.005965377922250782,beautiful,4.754746295150678,-0.5091,-3.5349
5,Topic8,0.0059189837450958635,building,4.94649631332196,-0.5565,-3.5428
